"id","sid","default_state","default_city","default_type","zip_code"
541,1,"AL","MONTGOMERY","STANDARD","36107"
542,1,"AL","MONTGOMERY","STANDARD","36108"
543,1,"AL","MONTGOMERY","STANDARD","36109"
544,1,"AL","MONTGOMERY","STANDARD","36110"
545,1,"AL","MONTGOMERY","STANDARD","36111"
546,1,"AL","MONTGOMERY","STANDARD","36112"
547,1,"AL","MONTGOMERY","STANDARD","36113"
548,1,"AL","MONTGOMERY","STANDARD","36114"
549,1,"AL","MONTGOMERY","STANDARD","36115"
550,1,"AL","MONTGOMERY","STANDARD","36116"
551,1,"AL","MONTGOMERY","STANDARD","36117"
552,1,"AL","MONTGOMERY","UNIQUE","36118"
553,1,"AL","MONTGOMERY","STANDARD","36119"
554,1,"AL","MONTGOMERY","PO BOX","36120"
555,1,"AL","MONTGOMERY","PO BOX","36121"
556,1,"AL","MONTGOMERY","PO BOX","36123"
557,1,"AL","MONTGOMERY","PO BOX","36124"
558,1,"AL","MONTGOMERY","PO BOX","36125"
559,1,"AL","MONTGOMERY","UNIQUE","36130"
560,1,"AL","MONTGOMERY","UNIQUE","36131"
561,1,"AL","MONTGOMERY","UNIQUE","36132"
562,1,"AL","MONTGOMERY","UNIQUE","36135"
563,1,"AL","MONTGOMERY","UNIQUE","36140"
564,1,"AL","MONTGOMERY","UNIQUE","36141"
565,1,"AL","MONTGOMERY","UNIQUE","36142"
566,1,"AL","MONTGOMERY","UNIQUE","36177"
567,1,"AL","MONTGOMERY","UNIQUE","36191"
568,1,"AL","MONTROSE","PO BOX","36559"
569,1,"AL","MOODY","STANDARD","35004"
570,1,"AL","MOORESVILLE","PO BOX","35649"
571,1,"AL","MORRIS","STANDARD","35116"
572,1,"AL","MOULTON","STANDARD","35650"
573,1,"AL","MOUNDVILLE","STANDARD","35474"
574,1,"AL","MOUNT HOPE","STANDARD","35651"
575,1,"AL","MOUNT MEIGS","PO BOX","36057"
576,1,"AL","MOUNT OLIVE","STANDARD","35117"
577,1,"AL","MOUNT VERNON","STANDARD","36560"
578,1,"AL","MULGA","STANDARD","35118"
579,1,"AL","MUNFORD","STANDARD","36268"
580,1,"AL","MUSCADINE","STANDARD","36269"
581,1,"AL","MUSCLE SHOALS","STANDARD","35661"
582,1,"AL","MUSCLE SHOALS","PO BOX","35662"
583,1,"AL","MYRTLEWOOD","PO BOX","36763"
584,1,"AL","NANAFALIA","PO BOX","36764"
585,1,"AL","NATURAL BRIDGE","PO BOX","35577"
586,1,"AL","NAUVOO","STANDARD","35578"
587,1,"AL","NEEDHAM","STANDARD","36915"
588,1,"AL","NEW BROCKTON","STANDARD","36351"
589,1,"AL","NEW CASTLE","PO BOX","35119"
590,1,"AL","NEW HOPE","STANDARD","35760"
591,1,"AL","NEW MARKET","STANDARD","35761"
592,1,"AL","NEWBERN","STANDARD","36765"
593,1,"AL","NEWTON","STANDARD","36352"
594,1,"AL","NEWVILLE","STANDARD","36353"
595,1,"AL","NORMAL","PO BOX","35762"
596,1,"AL","NORTHPORT","STANDARD","35473"
597,1,"AL","NORTHPORT","STANDARD","35475"
598,1,"AL","NORTHPORT","STANDARD","35476"
599,1,"AL","NOTASULGA","STANDARD","36866"
600,1,"AL","OAK HILL","PO BOX","36766"
601,1,"AL","OAKMAN","STANDARD","35579"
602,1,"AL","ODENVILLE","STANDARD","35120"
603,1,"AL","OHATCHEE","STANDARD","36271"
604,1,"AL","ONEONTA","STANDARD","35121"
605,1,"AL","OPELIKA","STANDARD","36801"
606,1,"AL","OPELIKA","PO BOX","36802"
607,1,"AL","OPELIKA","PO BOX","36803"
608,1,"AL","OPELIKA","STANDARD","36804"
609,1,"AL","OPP","STANDARD","36467"
610,1,"AL","ORANGE BEACH","STANDARD","36561"
611,1,"AL","ORRVILLE","STANDARD","36767"
612,1,"AL","OWENS CROSS ROADS","STANDARD","35763"
613,1,"AL","OXFORD","STANDARD","36203"
614,1,"AL","OZARK","STANDARD","36360"
615,1,"AL","OZARK","PO BOX","36361"
616,1,"AL","PAINT ROCK","STANDARD","35764"
617,1,"AL","PALMERDALE","PO BOX","35123"
618,1,"AL","PANOLA","PO BOX","35477"
619,1,"AL","PANSEY","STANDARD","36370"
620,1,"AL","PARRISH","STANDARD","35580"
621,1,"AL","PELHAM","STANDARD","35124"
622,1,"AL","PELL CITY","STANDARD","35125"
623,1,"AL","PELL CITY","STANDARD","35128"
624,1,"AL","PENNINGTON","STANDARD","36916"
625,1,"AL","PERDIDO","STANDARD","36562"
626,1,"AL","PERDUE HILL","PO BOX","36470"
627,1,"AL","PEROTE","PO BOX","36061"
628,1,"AL","PETERMAN","STANDARD","36471"
629,1,"AL","PETERSON","PO BOX","35478"
630,1,"AL","PETREY","PO BOX","36062"
631,1,"AL","PHENIX CITY","STANDARD","36867"
632,1,"AL","PHENIX CITY","PO BOX","36868"
633,1,"AL","PHENIX CITY","STANDARD","36869"
634,1,"AL","PHENIX CITY","STANDARD","36870"
635,1,"AL","PHIL CAMPBELL","STANDARD","35581"
636,1,"AL","PIEDMONT","STANDARD","36272"
637,1,"AL","PIKE ROAD","STANDARD","36064"
638,1,"AL","PINCKARD","PO BOX","36371"
639,1,"AL","PINE APPLE","STANDARD","36768"
640,1,"AL","PINE HILL","STANDARD","36769"
641,1,"AL","PINE LEVEL","PO BOX","36065"
642,1,"AL","PINSON","STANDARD","35126"
643,1,"AL","PISGAH","STANDARD","35765"
644,1,"AL","PITTSVIEW","STANDARD","36871"
645,1,"AL","PLANTERSVILLE","STANDARD","36758"
646,1,"AL","PLEASANT GROVE","STANDARD","35127"
647,1,"AL","POINT CLEAR","PO BOX","36564"
648,1,"AL","PRATTVILLE","STANDARD","36066"
649,1,"AL","PRATTVILLE","STANDARD","36067"
650,1,"AL","PRATTVILLE","PO BOX","36068"
651,1,"AL","PRINCETON","STANDARD","35766"
652,1,"AL","QUINTON","STANDARD","35130"
653,1,"AL","RAGLAND","STANDARD","35131"
654,1,"AL","RAINBOW CITY","STANDARD","35906"
655,1,"AL","RAINSVILLE","STANDARD","35986"
656,1,"AL","RALPH","STANDARD","35480"
657,1,"AL","RAMER","STANDARD","36069"
658,1,"AL","RANBURNE","STANDARD","36273"
659,1,"AL","RANDOLPH","STANDARD","36792"
660,1,"AL","RANGE","STANDARD","36473"
661,1,"AL","RED BAY","STANDARD","35582"
662,1,"AL","RED LEVEL","STANDARD","36474"
663,1,"AL","REFORM","STANDARD","35481"
664,1,"AL","REMLAP","STANDARD","35133"
665,1,"AL","REPTON","STANDARD","36475"
666,1,"AL","RIVER FALLS","PO BOX","36476"
667,1,"AL","RIVERSIDE","STANDARD","35135"
668,1,"AL","ROANOKE","STANDARD","36274"
669,1,"AL","ROBERTSDALE","STANDARD","36567"
670,1,"AL","ROCKFORD","STANDARD","35136"
671,1,"AL","ROGERSVILLE","STANDARD","35652"
672,1,"AL","RUSSELLVILLE","STANDARD","35653"
673,1,"AL","RUSSELLVILLE","STANDARD","35654"
674,1,"AL","RUTLEDGE","STANDARD","36071"
675,1,"AL","RYLAND","PO BOX","35767"
676,1,"AL","SAFFORD","STANDARD","36773"
677,1,"AL","SAGINAW","PO BOX","35137"
678,1,"AL","SAINT ELMO","PO BOX","36568"
679,1,"AL","SAINT STEPHENS","STANDARD","36569"
680,1,"AL","SALEM","STANDARD","36874"
681,1,"AL","SAMANTHA","PO BOX","35482"
682,1,"AL","SAMSON","STANDARD","36477"
683,1,"AL","SARALAND","STANDARD","36571"
684,1,"AL","SARDIS","STANDARD","36775"
685,1,"AL","SATSUMA","STANDARD","36572"
686,1,"AL","SAWYERVILLE","STANDARD","36776"
687,1,"AL","SAYRE","PO BOX","35139"
688,1,"AL","SCOTTSBORO","STANDARD","35768"
689,1,"AL","SCOTTSBORO","STANDARD","35769"
690,1,"AL","SEALE","STANDARD","36875"
691,1,"AL","SECTION","STANDARD","35771"
692,1,"AL","SELMA","STANDARD","36701"
693,1,"AL","SELMA","PO BOX","36702"
694,1,"AL","SELMA","STANDARD","36703"
695,1,"AL","SEMINOLE","STANDARD","36574"
696,1,"AL","SEMMES","STANDARD","36575"
697,1,"AL","SHANNON","PO BOX","35142"
698,1,"AL","SHEFFIELD","STANDARD","35660"
699,1,"AL","SHELBY","STANDARD","35143"
700,1,"AL","SHORTER","STANDARD","36075"
701,1,"AL","SHORTERVILLE","STANDARD","36373"
702,1,"AL","SILAS","STANDARD","36919"
703,1,"AL","SILURIA","PO BOX","35144"
704,1,"AL","SILVERHILL","STANDARD","36576"
705,1,"AL","SIPSEY","PO BOX","35584"
706,1,"AL","SKIPPERVILLE","STANDARD","36374"
707,1,"AL","SLOCOMB","STANDARD","36375"
708,1,"AL","SMITHS STATION","STANDARD","36877"
709,1,"AL","SOMERVILLE","STANDARD","35670"
710,1,"AL","SPANISH FORT","PO BOX","36577"
711,1,"AL","SPRING GARDEN","PO BOX","36275"
712,1,"AL","SPRINGVILLE","STANDARD","35146"
713,1,"AL","SPRUCE PINE","STANDARD","35585"
714,1,"AL","STANTON","STANDARD","36790"
715,1,"AL","STAPLETON","STANDARD","36578"
716,1,"AL","STEELE","STANDARD","35987"
717,1,"AL","STERRETT","STANDARD","35147"
718,1,"AL","STEVENSON","STANDARD","35772"
719,1,"AL","STOCKTON","STANDARD","36579"
720,1,"AL","SULLIGENT","STANDARD","35586"
721,1,"AL","SUMITON","STANDARD","35148"
722,1,"AL","SUMMERDALE","STANDARD","36580"
723,1,"AL","SUNFLOWER","STANDARD","36581"
724,1,"AL","SWEET WATER","STANDARD","36782"
725,1,"AL","SYCAMORE","PO BOX","35149"
726,1,"AL","SYLACAUGA","STANDARD","35150"
727,1,"AL","SYLACAUGA","STANDARD","35151"
728,1,"AL","SYLVANIA","STANDARD","35988"
729,1,"AL","TALLADEGA","STANDARD","35160"
730,1,"AL","TALLADEGA","PO BOX","35161"
731,1,"AL","TALLASSEE","STANDARD","36078"
732,1,"AL","TANNER","STANDARD","35671"
733,1,"AL","THEODORE","STANDARD","36582"
734,1,"AL","THEODORE","PO BOX","36590"
735,1,"AL","THOMASTON","STANDARD","36783"
736,1,"AL","THOMASVILLE","STANDARD","36784"
737,1,"AL","THORSBY","STANDARD","35171"
738,1,"AL","TIBBIE","STANDARD","36583"
739,1,"AL","TITUS","STANDARD","36080"
740,1,"AL","TONEY","STANDARD","35773"
741,1,"AL","TOWN CREEK","STANDARD","35672"
742,1,"AL","TOWNLEY","STANDARD","35587"
743,1,"AL","TOXEY","STANDARD","36921"
744,1,"AL","TRAFFORD","STANDARD","35172"
745,1,"AL","TRENTON","STANDARD","35774"
746,1,"AL","TRINITY","STANDARD","35673"
747,1,"AL","TROY","STANDARD","36079"
748,1,"AL","TROY","STANDARD","36081"
749,1,"AL","TROY","UNIQUE","36082"
750,1,"AL","TRUSSVILLE","STANDARD","35173"
751,1,"AL","TUSCALOOSA","STANDARD","35401"
752,1,"AL","TUSCALOOSA","PO BOX","35402"
753,1,"AL","TUSCALOOSA","PO BOX","35403"
754,1,"AL","TUSCALOOSA","STANDARD","35404"
755,1,"AL","TUSCALOOSA","STANDARD","35405"
756,1,"AL","TUSCALOOSA","STANDARD","35406"
757,1,"AL","TUSCALOOSA","PO BOX","35407"
758,1,"AL","TUSCALOOSA","PO BOX","35486"
759,1,"AL","TUSCALOOSA","UNIQUE","35487"
760,1,"AL","TUSCUMBIA","STANDARD","35674"
761,1,"AL","TUSKEGEE","STANDARD","36083"
762,1,"AL","TUSKEGEE INSTITUTE","PO BOX","36087"
763,1,"AL","TUSKEGEE INSTITUTE","STANDARD","36088"
764,1,"AL","TYLER","STANDARD","36785"
765,1,"AL","UNION GROVE","STANDARD","35175"
766,1,"AL","UNION SPRINGS","STANDARD","36089"
767,1,"AL","UNIONTOWN","STANDARD","36786"
768,1,"AL","URIAH","PO BOX","36449"
769,1,"AL","URIAH","STANDARD","36480"
770,1,"AL","VALHERMOSO SPRINGS","STANDARD","35775"
771,1,"AL","VALLEY","STANDARD","36854"
772,1,"AL","VALLEY","PO BOX","36872"
773,1,"AL","VALLEY HEAD","STANDARD","35989"
774,1,"AL","VANCE","STANDARD","35490"
775,1,"AL","VANDIVER","STANDARD","35176"
776,1,"AL","VERBENA","STANDARD","36091"
777,1,"AL","VERNON","STANDARD","35592"
778,1,"AL","VINA","STANDARD","35593"
779,1,"AL","VINCENT","STANDARD","35178"
780,1,"AL","VINEGAR BEND","STANDARD","36584"
781,1,"AL","VINEMONT","STANDARD","35179"
782,1,"AL","VREDENBURGH","STANDARD","36481"
783,1,"AL","WADLEY","STANDARD","36276"
784,1,"AL","WAGARVILLE","STANDARD","36585"
785,1,"AL","WALNUT GROVE","PO BOX","35990"
786,1,"AL","WARD","STANDARD","36922"
787,1,"AL","WARRIOR","STANDARD","35180"
788,1,"AL","WATERLOO","STANDARD","35677"
789,1,"AL","WATSON","PO BOX","35181"
790,1,"AL","WATTSVILLE","PO BOX","35182"
791,1,"AL","WAVERLY","STANDARD","36879"
792,1,"AL","WEAVER","STANDARD","36277"
793,1,"AL","WEBB","STANDARD","36376"
794,1,"AL","WEDOWEE","STANDARD","36278"
795,1,"AL","WELLINGTON","STANDARD","36279"
796,1,"AL","WEOGUFKA","STANDARD","35183"
797,1,"AL","WEST BLOCTON","STANDARD","35184"
798,1,"AL","WEST GREENE","PO BOX","35491"
799,1,"AL","WESTOVER","PO BOX","35185"
800,1,"AL","WETUMPKA","STANDARD","36092"
801,1,"AL","WETUMPKA","STANDARD","36093"
802,1,"AL","WHATLEY","STANDARD","36482"
803,1,"AL","WILMER","STANDARD","36587"
804,1,"AL","WILSONVILLE","STANDARD","35186"
805,1,"AL","WILTON","PO BOX","35187"
806,1,"AL","WINFIELD","STANDARD","35594"
807,1,"AL","WING","STANDARD","36483"
808,1,"AL","WOODLAND","STANDARD","36280"
809,1,"AL","WOODSTOCK","STANDARD","35188"
810,1,"AL","WOODVILLE","STANDARD","35776"
811,1,"AL","YORK","STANDARD","36925"
812,2,"AK","ADAK","PO BOX","99546"
813,2,"AK","AKIACHAK","PO BOX","99551"
814,2,"AK","AKIAK","PO BOX","99552"
815,2,"AK","AKUTAN","PO BOX","99553"
816,2,"AK","ALAKANUK","PO BOX","99554"
817,2,"AK","ALEKNAGIK","PO BOX","99555"
818,2,"AK","ALLAKAKET","PO BOX","99720"
819,2,"AK","AMBLER","PO BOX","99786"
820,2,"AK","ANAKTUVUK PASS","PO BOX","99721"
821,2,"AK","ANCHOR POINT","STANDARD","99556"
822,2,"AK","ANCHORAGE","STANDARD","99501"
823,2,"AK","ANCHORAGE","STANDARD","99502"
824,2,"AK","ANCHORAGE","STANDARD","99503"
825,2,"AK","ANCHORAGE","STANDARD","99504"
826,2,"AK","ANCHORAGE","STANDARD","99507"
827,2,"AK","ANCHORAGE","STANDARD","99508"
828,2,"AK","ANCHORAGE","PO BOX","99509"
829,2,"AK","ANCHORAGE","PO BOX","99510"
830,2,"AK","ANCHORAGE","PO BOX","99511"
831,2,"AK","ANCHORAGE","STANDARD","99513"
832,2,"AK","ANCHORAGE","PO BOX","99514"
833,2,"AK","ANCHORAGE","STANDARD","99515"
834,2,"AK","ANCHORAGE","STANDARD","99516"
835,2,"AK","ANCHORAGE","STANDARD","99517"
836,2,"AK","ANCHORAGE","STANDARD","99518"
837,2,"AK","ANCHORAGE","PO BOX","99519"
838,2,"AK","ANCHORAGE","PO BOX","99520"
839,2,"AK","ANCHORAGE","PO BOX","99521"
840,2,"AK","ANCHORAGE","PO BOX","99522"
841,2,"AK","ANCHORAGE","PO BOX","99523"
842,2,"AK","ANCHORAGE","PO BOX","99524"
843,2,"AK","ANCHORAGE","STANDARD","99529"
844,2,"AK","ANCHORAGE","STANDARD","99530"
845,2,"AK","ANCHORAGE","STANDARD","99599"
846,2,"AK","ANCHORAGE","PO BOX","99695"
847,2,"AK","ANDERSON","PO BOX","99744"
848,2,"AK","ANGOON","PO BOX","99820"
849,2,"AK","ANIAK","PO BOX","99557"
850,2,"AK","ANVIK","PO BOX","99558"
851,2,"AK","ARCTIC VILLAGE","PO BOX","99722"
852,2,"AK","ATKA","PO BOX","99547"
853,2,"AK","ATQASUK","PO BOX","99791"
854,2,"AK","AUKE BAY","PO BOX","99821"
855,2,"AK","BARROW","PO BOX","99723"
856,2,"AK","BEAVER","PO BOX","99724"
857,2,"AK","BETHEL","PO BOX","99559"
858,2,"AK","BETTLES FIELD","PO BOX","99726"
859,2,"AK","BIG LAKE","PO BOX","99652"
860,2,"AK","BREVIG MISSION","PO BOX","99785"
861,2,"AK","BUCKLAND","PO BOX","99727"
862,2,"AK","CANTWELL","PO BOX","99729"
863,2,"AK","CENTRAL","PO BOX","99730"
864,2,"AK","CHALKYITSIK","PO BOX","99788"
865,2,"AK","CHEFORNAK","PO BOX","99561"
866,2,"AK","CHEVAK","PO BOX","99563"
867,2,"AK","CHICKEN","PO BOX","99732"
868,2,"AK","CHIGNIK","PO BOX","99564"
869,2,"AK","CHIGNIK LAGOON","PO BOX","99565"
870,2,"AK","CHIGNIK LAKE","PO BOX","99548"
871,2,"AK","CHITINA","PO BOX","99566"
872,2,"AK","CHUGIAK","STANDARD","99567"
873,2,"AK","CIRCLE","PO BOX","99733"
874,2,"AK","CLAM GULCH","STANDARD","99568"
875,2,"AK","CLARKS POINT","PO BOX","99569"
876,2,"AK","CLEAR","STANDARD","99704"
877,2,"AK","COFFMAN COVE","PO BOX","99918"
878,2,"AK","COLD BAY","PO BOX","99571"
879,2,"AK","COOPER LANDING","STANDARD","99572"
880,2,"AK","COPPER CENTER","STANDARD","99573"
881,2,"AK","CORDOVA","PO BOX","99574"
882,2,"AK","CRAIG","PO BOX","99921"
883,2,"AK","CROOKED CREEK","PO BOX","99575"
884,2,"AK","DEERING","PO BOX","99736"
885,2,"AK","DELTA JUNCTION","STANDARD","99737"
886,2,"AK","DENALI NATIONAL PARK","PO BOX","99755"
887,2,"AK","DILLINGHAM","PO BOX","99576"
888,2,"AK","DOUGLAS","STANDARD","99824"
889,2,"AK","DUTCH HARBOR","PO BOX","99692"
890,2,"AK","EAGLE","PO BOX","99738"
891,2,"AK","EAGLE RIVER","STANDARD","99577"
892,2,"AK","EEK","PO BOX","99578"
893,2,"AK","EGEGIK","PO BOX","99579"
894,2,"AK","EIELSON AFB","STANDARD","99702"
895,2,"AK","EKWOK","PO BOX","99580"
896,2,"AK","ELFIN COVE","PO BOX","99825"
897,2,"AK","ELIM","PO BOX","99739"
898,2,"AK","EMMONAK","PO BOX","99581"
899,2,"AK","ESTER","PO BOX","99725"
900,2,"AK","FAIRBANKS","STANDARD","99701"
901,2,"AK","FAIRBANKS","PO BOX","99706"
902,2,"AK","FAIRBANKS","PO BOX","99707"
903,2,"AK","FAIRBANKS","PO BOX","99708"
904,2,"AK","FAIRBANKS","STANDARD","99709"
905,2,"AK","FAIRBANKS","PO BOX","99710"
906,2,"AK","FAIRBANKS","PO BOX","99711"
907,2,"AK","FAIRBANKS","STANDARD","99712"
908,2,"AK","FAIRBANKS","UNIQUE","99775"
909,2,"AK","FAIRBANKS","STANDARD","99790"
910,2,"AK","FALSE PASS","PO BOX","99583"
911,2,"AK","FORT GREELY","PO BOX","99731"
912,2,"AK","FORT WAINWRIGHT","STANDARD","99703"
913,2,"AK","FORT YUKON","PO BOX","99740"
914,2,"AK","GAKONA","STANDARD","99586"
915,2,"AK","GALENA","PO BOX","99741"
916,2,"AK","GAMBELL","PO BOX","99742"
917,2,"AK","GIRDWOOD","PO BOX","99587"
918,2,"AK","GLENNALLEN","STANDARD","99588"
919,2,"AK","GOODNEWS BAY","PO BOX","99589"
920,2,"AK","GRAYLING","PO BOX","99590"
921,2,"AK","GUSTAVUS","PO BOX","99826"
922,2,"AK","HAINES","STANDARD","99827"
923,2,"AK","HEALY","STANDARD","99743"
924,2,"AK","HOLY CROSS","PO BOX","99602"
925,2,"AK","HOMER","STANDARD","99603"
926,2,"AK","HOONAH","PO BOX","99829"
927,2,"AK","HOOPER BAY","PO BOX","99604"
928,2,"AK","HOPE","STANDARD","99605"
929,2,"AK","HOUSTON","PO BOX","99694"
930,2,"AK","HUGHES","PO BOX","99745"
931,2,"AK","HUSLIA","PO BOX","99746"
932,2,"AK","HYDABURG","PO BOX","99922"
933,2,"AK","HYDER","PO BOX","99923"
934,2,"AK","ILIAMNA","PO BOX","99606"
935,2,"AK","INDIAN","STANDARD","99540"
936,2,"AK","JBER","STANDARD","99505"
937,2,"AK","JBER","STANDARD","99506"
938,2,"AK","JUNEAU","STANDARD","99801"
939,2,"AK","JUNEAU","PO BOX","99802"
940,2,"AK","JUNEAU","PO BOX","99803"
941,2,"AK","JUNEAU","PO BOX","99811"
942,2,"AK","JUNEAU","UNIQUE","99812"
943,2,"AK","JUNEAU","PO BOX","99850"
944,2,"AK","KAKE","PO BOX","99830"
945,2,"AK","KAKTOVIK","PO BOX","99747"
946,2,"AK","KALSKAG","PO BOX","99607"
947,2,"AK","KALTAG","PO BOX","99748"
948,2,"AK","KARLUK","PO BOX","99608"
949,2,"AK","KASIGLUK","PO BOX","99609"
950,2,"AK","KASILOF","STANDARD","99610"
951,2,"AK","KENAI","STANDARD","99611"
952,2,"AK","KETCHIKAN","STANDARD","99901"
953,2,"AK","KETCHIKAN","PO BOX","99950"
954,2,"AK","KIANA","PO BOX","99749"
955,2,"AK","KING COVE","PO BOX","99612"
956,2,"AK","KING SALMON","PO BOX","99613"
957,2,"AK","KIPNUK","PO BOX","99614"
958,2,"AK","KIVALINA","PO BOX","99750"
959,2,"AK","KLAWOCK","PO BOX","99925"
960,2,"AK","KOBUK","PO BOX","99751"
961,2,"AK","KODIAK","STANDARD","99615"
962,2,"AK","KODIAK","PO BOX","99619"
963,2,"AK","KODIAK","PO BOX","99697"
964,2,"AK","KONGIGANAK","PO BOX","99545"
965,2,"AK","KOTLIK","PO BOX","99620"
966,2,"AK","KOTZEBUE","PO BOX","99752"
967,2,"AK","KOYUK","PO BOX","99753"
968,2,"AK","KOYUKUK","PO BOX","99754"
969,2,"AK","KWETHLUK","PO BOX","99621"
970,2,"AK","KWIGILLINGOK","PO BOX","99622"
971,2,"AK","LAKE MINCHUMINA","PO BOX","99757"
972,2,"AK","LARSEN BAY","PO BOX","99624"
973,2,"AK","LEVELOCK","PO BOX","99625"
974,2,"AK","LOWER KALSKAG","PO BOX","99626"
975,2,"AK","MANLEY HOT SPRINGS","PO BOX","99756"
976,2,"AK","MANOKOTAK","PO BOX","99628"
977,2,"AK","MARSHALL","PO BOX","99585"
978,2,"AK","MC GRATH","PO BOX","99627"
979,2,"AK","MEKORYUK","PO BOX","99630"
980,2,"AK","METLAKATLA","PO BOX","99926"
981,2,"AK","MEYERS CHUCK","PO BOX","99903"
982,2,"AK","MINTO","PO BOX","99758"
983,2,"AK","MOOSE PASS","STANDARD","99631"
984,2,"AK","MOUNTAIN VILLAGE","PO BOX","99632"
985,2,"AK","NAKNEK","PO BOX","99633"
986,2,"AK","NAPAKIAK","PO BOX","99634"
987,2,"AK","NENANA","STANDARD","99760"
988,2,"AK","NEW STUYAHOK","PO BOX","99636"
989,2,"AK","NIGHTMUTE","PO BOX","99690"
990,2,"AK","NIKISKI","PO BOX","99635"
991,2,"AK","NIKOLAI","PO BOX","99691"
992,2,"AK","NIKOLSKI","PO BOX","99638"
993,2,"AK","NINILCHIK","STANDARD","99639"
994,2,"AK","NOATAK","PO BOX","99761"
995,2,"AK","NOME","PO BOX","99762"
996,2,"AK","NONDALTON","PO BOX","99640"
997,2,"AK","NOORVIK","PO BOX","99763"
998,2,"AK","NORTH POLE","STANDARD","99705"
999,2,"AK","NORTHWAY","PO BOX","99764"
1000,2,"AK","NUIQSUT","PO BOX","99789"
1001,2,"AK","NULATO","PO BOX","99765"
1002,2,"AK","NUNAM IQUA","PO BOX","99666"
1003,2,"AK","NUNAPITCHUK","PO BOX","99641"
1004,2,"AK","OLD HARBOR","PO BOX","99643"
1005,2,"AK","OUZINKIE","PO BOX","99644"
1006,2,"AK","PALMER","STANDARD","99645"
1007,2,"AK","PEDRO BAY","PO BOX","99647"
1008,2,"AK","PELICAN","PO BOX","99832"
1009,2,"AK","PERRYVILLE","PO BOX","99648"
1010,2,"AK","PETERSBURG","PO BOX","99833"
1011,2,"AK","PILOT POINT","PO BOX","99649"
1012,2,"AK","PILOT STATION","PO BOX","99650"
1013,2,"AK","PLATINUM","PO BOX","99651"
1014,2,"AK","POINT BAKER","PO BOX","99927"
1015,2,"AK","POINT HOPE","PO BOX","99766"
1016,2,"AK","POINT LAY","PO BOX","99759"
1017,2,"AK","PORT ALEXANDER","PO BOX","99836"
1018,2,"AK","PORT ALSWORTH","PO BOX","99653"
1019,2,"AK","PORT HEIDEN","PO BOX","99549"
1020,2,"AK","PORT LIONS","PO BOX","99550"
1021,2,"AK","PRUDHOE BAY","PO BOX","99734"
1022,2,"AK","QUINHAGAK","PO BOX","99655"
1023,2,"AK","RAMPART","PO BOX","99767"
1024,2,"AK","RED DEVIL","PO BOX","99656"
1025,2,"AK","RUBY","PO BOX","99768"
1026,2,"AK","RUSSIAN MISSION","PO BOX","99657"
1027,2,"AK","SAINT GEORGE ISLAND","PO BOX","99591"
1028,2,"AK","SAINT MARYS","PO BOX","99658"
1029,2,"AK","SAINT MICHAEL","PO BOX","99659"
1030,2,"AK","SAINT PAUL ISLAND","PO BOX","99660"
1031,2,"AK","SALCHA","STANDARD","99714"
1032,2,"AK","SAND POINT","PO BOX","99661"
1033,2,"AK","SAVOONGA","PO BOX","99769"
1034,2,"AK","SCAMMON BAY","PO BOX","99662"
1035,2,"AK","SELAWIK","PO BOX","99770"
1036,2,"AK","SELDOVIA","PO BOX","99663"
1037,2,"AK","SEWARD","STANDARD","99664"
1038,2,"AK","SHAGELUK","PO BOX","99665"
1039,2,"AK","SHAKTOOLIK","PO BOX","99771"
1040,2,"AK","SHISHMAREF","PO BOX","99772"
1041,2,"AK","SHUNGNAK","PO BOX","99773"
1042,2,"AK","SITKA","STANDARD","99835"
1043,2,"AK","SKAGWAY","PO BOX","99840"
1044,2,"AK","SKWENTNA","PO BOX","99667"
1045,2,"AK","SLEETMUTE","PO BOX","99668"
1046,2,"AK","SOLDOTNA","STANDARD","99669"
1047,2,"AK","SOUTH NAKNEK","PO BOX","99670"
1048,2,"AK","STEBBINS","PO BOX","99671"
1049,2,"AK","STERLING","STANDARD","99672"
1050,2,"AK","STEVENS VILLAGE","PO BOX","99774"
1051,2,"AK","SUTTON","STANDARD","99674"
1052,2,"AK","TAKOTNA","PO BOX","99675"
1053,2,"AK","TALKEETNA","STANDARD","99676"
1054,2,"AK","TANACROSS","PO BOX","99776"
1055,2,"AK","TANANA","PO BOX","99777"
1056,2,"AK","TATITLEK","PO BOX","99677"
1057,2,"AK","TELLER","PO BOX","99778"
1058,2,"AK","TENAKEE SPRINGS","PO BOX","99841"
1059,2,"AK","THORNE BAY","PO BOX","99919"
1060,2,"AK","TOGIAK","PO BOX","99678"
1061,2,"AK","TOK","STANDARD","99780"
1062,2,"AK","TOKSOOK BAY","PO BOX","99637"
1063,2,"AK","TRAPPER CREEK","PO BOX","99683"
1064,2,"AK","TULUKSAK","PO BOX","99679"
1065,2,"AK","TUNTUTULIAK","PO BOX","99680"
1066,2,"AK","TUNUNAK","PO BOX","99681"
1067,2,"AK","TWO RIVERS","PO BOX","99716"
1068,2,"AK","TYONEK","PO BOX","99682"
1069,2,"AK","UNALAKLEET","PO BOX","99684"
1070,2,"AK","UNALASKA","PO BOX","99685"
1071,2,"AK","VALDEZ","STANDARD","99686"
1072,2,"AK","VENETIE","PO BOX","99781"
1073,2,"AK","WAINWRIGHT","PO BOX","99782"
1074,2,"AK","WALES","PO BOX","99783"
1075,2,"AK","WARD COVE","PO BOX","99928"
